,zipcode,% Foreign,% Uninsured,% Vehicle Access,% Food Stamps,% Teen Birth Rate,Urban
360,11721,1.7514595496246872,2.402001668056714,0.9105691056910568,37.79816513761468,1.4,1
361,11722,22.325333632387576,16.549848603790508,4.9410341699425455,27.021419760008968,39.3,1
362,11724,12.827628738822078,4.5328399629972225,0.0,31.88405797101449,0.0,1
363,11725,2.537019426708328,2.805325363401712,1.4927445671040755,33.018611601684555,1.3,1
364,11726,23.127997049059392,13.53282921431206,3.20030479093247,27.559018812246407,35.8,1
365,11727,7.35420381744931,6.043193976619773,2.8552368245497,36.229443233604115,11.9,1
366,11729,5.668045842334591,7.231518435795103,2.199457667972281,32.84024751931457,10.4,1
367,11730,1.2845849802371545,3.1338226990400906,1.4108009708737863,31.38057594579334,2.9,1
368,11731,2.847728877382913,3.8361967521769826,1.3806021923130292,33.80291160945433,3.8,1
369,11732,1.4782157676348546,2.1265560165975104,1.88470066518847,38.58921161825727,0.0,1
370,11733,6.711017740429505,3.0287114845938365,0.7866507747318237,32.97735760971055,2.4,1
371,11735,5.583998095011312,4.2892010953684965,2.3628989596191152,33.432551494225514,6.9,1
372,11738,6.6912755610242,9.24591316575848,0.7589487992750341,30.052147418995727,8.6,1
373,11740,1.6419077404222049,3.093934993856808,0.3328213005632361,36.06612308723333,2.0,1
374,11741,2.283155305950152,5.175641449179605,1.090438219859606,33.325991997944435,2.5,1
375,11742,2.9241547365214737,5.475175144684738,1.3072855464159812,34.77002741395066,2.1,1
376,11743,3.9006842068138536,4.161670311067221,2.0679178713186652,35.367143965578045,3.8,1
377,11746,10.297835868866509,9.77787300907078,1.8675772868755856,29.862152703378328,13.4,1
378,11747,2.5024919993704424,1.3692880751272232,1.0286638927415626,36.65075284612559,2.1,1
379,11749,10.182143923559273,9.853687667960584,2.3028209556706964,28.635413556285467,17.7,1
380,11751,3.081115070215888,3.5771676098651577,0.2442333785617368,35.60399636693914,4.4,1
381,11752,1.364213197969543,3.5532994923857872,2.189012839402231,31.271150592216586,4.7,1
382,11753,7.032875572201415,2.4719101123595504,0.8627841380454622,34.540158135663745,0.0,1
383,11754,1.4000108950264205,3.1759002015579885,2.770663562281723,35.59949882878465,3.1,1
384,11755,4.054706355591311,5.301689460981496,2.2391615054787994,33.29847144006436,0.8,1
385,11756,3.7276691517794345,3.0993576217939705,1.476679272465334,31.394476485206546,3.8,1
386,11757,8.760430415426947,8.84096552649829,3.1703247336670515,33.310216773673964,7.7,1
387,11758,3.1385970980720566,4.0980174406961725,1.9287941411065188,32.995321232864235,2.6,1
388,11762,1.0718487211886194,2.8451919306348312,0.8433079434167573,31.741536316500373,0.4,1
389,11763,5.859565854679975,7.0286870942974815,1.6648491457651762,32.43875200670063,9.1,1
390,11764,2.693783576362241,1.3814274750575597,0.0,32.80122793553338,2.8,1
391,11765,5.466666666666668,2.533333333333333,3.7900874635568513,34.8,,1
392,11766,0.7372976438531815,1.8512582144574448,0.4343293954134816,34.10803013303414,0.7,1
393,11767,3.388284355248583,3.4469277383201926,0.6427915518824611,31.758649899003053,2.0,1
394,11768,1.590643274853801,2.839766081871345,0.34310361729242234,36.94970760233918,0.9,1
395,11769,1.531199631591066,4.823854478471104,0.9638554216867472,39.21252590375317,1.8,1
396,11771,5.751744554874183,4.19750475787693,0.6349206349206349,36.7836751956016,2.8,1
397,11772,9.535176712419599,10.82598413014168,3.9390030406339274,36.65760449130252,17.9,1
398,11776,8.405819121054432,6.248338207923425,1.8236612317440688,31.25688456717437,9.6,1
399,11777,8.97521768251842,3.7061844161643225,3.864851725814293,38.58004018754186,4.7,1
400,11778,2.0398251578436133,7.042253521126763,1.3205282112845138,34.288489558037874,5.7,1
401,11779,4.71589118790043,6.3071105976263,2.0037204358224816,33.45236844869237,7.2,1
402,11780,1.947594336600679,3.6325197001729768,0.6339581036383682,33.801012236530205,1.7,1
403,11782,1.2902384986315651,2.274208262739476,2.009314703925482,34.96025022807246,1.9,1
404,11783,1.4755074920954956,2.589011593273152,0.9180207472688882,32.24579572011181,1.8,1
405,11784,3.953488372093023,5.878764773160503,0.8028408213679172,30.423179565383148,9.2,1
406,11786,2.8585673923882333,2.393219212232009,2.8169014084507045,29.74904437427289,2.9,1
407,11787,1.7813540510543842,2.7885682574916757,1.2203585887796409,33.29356270810211,1.6,1
408,11788,5.216467795339539,3.1986006122321484,1.9305993690851733,34.65358905478853,1.7,1
409,11789,2.414045354791514,4.584247744452573,3.3412887828162283,34.66227749329432,2.5,1
410,11790,11.108086033215356,2.9240402940375714,0.6019325201964201,24.775387966240128,0.3,1
411,11791,6.243111321051803,3.4285939222169737,1.8299525248165733,31.75484175720359,0.4,1
412,11792,2.6683320086295,3.1565799931872376,0.0,34.25684114908595,4.5,1
413,11793,1.5517350357120283,1.962581379179572,1.5300267754685708,32.7476139308514,1.4,1
414,11795,1.1699142326390262,4.323939765226672,0.6341687041564792,31.43354017627761,1.8,1
415,11796,1.6974169741697416,3.690036900369003,3.6785512167515564,30.84870848708487,5.5,1
416,11797,3.358338141950376,0.7616849394114252,0.2686727565824825,34.26428159261397,0.0,1
417,11798,11.36778542339559,12.95464120207836,6.165818617180487,26.471001263867432,42.3,1
418,11801,10.959644339645813,5.826148895930048,2.8285181733457594,31.061331761353866,8.3,1
419,11803,5.387694378520067,2.1430342531259963,0.7872867764980317,33.32506818745351,1.1,1
420,11804,2.773037542662116,4.138225255972697,0.8091993185689949,34.62030716723549,0.0,1
421,11901,15.686472648881702,15.838049043384533,3.9102287440656016,33.71395850175155,29.5,1
422,11933,2.843216896831844,5.307338207419441,2.7035523420308083,37.015976171134575,27.5,1
423,11934,2.9335313776457483,5.285307587572719,2.529644268774704,30.01609110038371,12.8,1
424,11935,4.645323289391087,3.3270558694287518,3.1437125748502988,39.13998744507219,6.7,1
425,11937,12.166021450783779,10.357301516786189,0.7719027402547279,41.68940788221109,20.9,1
426,11939,1.6465422612513718,7.025246981339188,3.0769230769230766,50.05488474204172,,1
427,11940,0.01928268414963363,6.864635557269572,0.0,36.48283841110683,0.0,1
428,11941,7.160253287871408,7.4037993180711155,1.1225444340505144,38.188017535314174,8.5,1
429,11942,1.1552988224838925,4.954454565652077,3.070175438596491,37.480559875583204,5.8,1
430,11944,7.6045627376425875,11.596958174904945,3.961661341853035,42.46673003802282,30.6,1
431,11946,15.942452347914992,18.900167969035273,3.6573217589298417,39.779449353684356,12.2,1
432,11948,0.0,10.075566750629724,0.0,36.775818639798494,27.0,1
433,11949,1.3450834879406308,3.584680625496952,0.0,32.81208587331037,2.9,1
434,11950,5.139671649105612,10.849056603773585,4.948710840033268,29.23915706934575,16.0,1
435,11951,3.0732860520094563,11.741528762805359,1.9246063305233017,34.16433841965757,23.6,1
436,11952,2.0492651624922376,7.327675429517697,0.48721071863581,37.71475884909957,2.1,1
437,11953,2.35249906050357,5.005636978579481,0.9930486593843101,39.52649379932357,18.4,1
438,11954,6.210826210826211,8.376068376068375,2.9533372711163617,43.36182336182336,10.3,1
439,11955,5.707346690953248,9.077109896782028,2.3515579071134627,47.63205828779599,10.1,1
440,11958,19.58568738229755,21.84557438794727,4.0740740740740735,47.080979284369114,,1
441,11961,3.3696498054474717,3.1439688715953302,2.7369692090963977,41.8910505836576,17.3,1
442,11963,10.998509687034275,12.518628912071536,2.905701754385965,41.639344262295076,8.3,1
443,11964,4.507291206363235,4.021210782147592,0.0,39.15156871409633,0.0,0
444,11965,0.8605851979345954,3.0981067125645443,0.0,41.13597246127367,,0
445,11967,6.362278316160418,8.495805722603134,2.9643796318431748,29.532309342321984,19.3,1
446,11968,10.465333582507943,10.484021678190992,2.8212520593080725,41.216595028966545,6.7,1
447,11971,1.0589536905326378,3.7142405563458194,3.3832140533506827,41.34660976766239,6.1,1
448,11976,14.377133105802047,11.348122866894196,0.0,40.01706484641638,0.0,1
449,11977,4.0037243947858485,5.400372439478584,0.0,37.89571694599628,9.0,1
450,11978,7.9436258808456115,7.110826393337604,2.8188865398167726,40.3267136450993,19.4,1
451,11980,5.8362989323843415,4.822064056939502,1.4084507042253522,31.33451957295373,21.6,1
452,12008,6.666666666666668,1.7543859649122806,0.0,34.385964912280706,,1
453,12009,2.972872538089929,3.6913167347949964,1.2251899044351875,37.297163384119905,2.7,1
454,12010,1.4728870670788898,5.870705526800292,7.627050173709298,40.62597700350853,36.7,1
455,12015,0.43146365748423504,4.447394623299037,0.9188361408882084,34.91536674410886,17.5,1
456,12018,1.2858290918832038,3.5494240557192613,4.4483101391650095,38.38735601392981,5.1,1
457,12019,1.904296875,1.6322544642857144,0.31419594401599543,39.794921875,2.0,1
458,12020,1.6674736714683454,3.9734898922648574,1.568970545348498,39.06609369325747,13.4,1
459,12022,0.0,5.616605616605617,1.3404825737265416,48.473748473748465,53.8,0
460,12023,0.8438818565400843,5.110173464603844,5.236139630390143,37.88091889357712,5.7,0
461,12025,0.2382697947214077,5.31524926686217,0.06985679357317501,41.29398826979472,12.9,0
462,12027,0.5126890540886951,2.127659574468085,0.0,37.40066649577031,4.9,1
463,12028,4.653679653679653,1.8398268398268405,4.690431519699811,35.930735930735935,7.4,0
464,12029,1.7055655296229804,3.859964093357272,0.0,36.7145421903052,,0
465,12032,1.1002444987775062,4.4009779951100265,4.3604651162790695,46.45476772616136,,0
466,12033,0.2155992390615092,8.027901077996196,1.5421430470619517,38.782498414711476,7.0,1
467,12035,0.0,4.16141235813367,0.0,37.957124842370746,,0
468,12037,2.238805970149253,8.115671641791044,0.8172043010752689,41.95429104477611,8.3,0
469,12041,0.0,1.9867549668874167,0.0,46.13686534216336,,0
470,12042,0.0,14.465408805031444,0.0,53.459119496855344,,0
471,12043,1.4582098399525785,5.5008891523414345,4.5330088226346215,35.15115589804386,5.0,1
472,12046,1.4492753623188406,3.2091097308488616,0.0,40.57971014492754,,0
473,12047,2.0281883808869026,5.966704316652753,4.018471212418944,41.90443451357855,29.6,1
474,12051,4.804104477611942,1.9434079601990049,1.9013666072489603,22.2636815920398,6.2,1
475,12052,2.051282051282051,9.038461538461537,2.1013597033374536,42.24358974358975,8.3,0
476,12053,0.9942004971002486,4.68102734051367,0.0,31.13090306545153,8.7,0
477,12054,3.0447691680735867,1.9968562612796181,0.7246376811594203,39.715899167491415,3.5,1
478,12056,0.0,4.708333333333333,0.6612784717119765,32.625,4.1,1
479,12057,0.18912529550827425,0.9929078014184398,3.523809523809524,38.156028368794324,19.0,0
480,12058,0.5995203836930456,4.496402877697841,0.0,33.752997601918466,6.5,0
481,12059,0.8069522036002483,4.034761018001241,0.0,41.4649286157666,5.8,0
482,12060,0.9312320916905444,7.2349570200573075,1.8461538461538465,44.699140401146146,0.0,0
483,12061,3.039422208847427,3.099608787240445,0.5350659277660997,38.12819741197713,7.9,1
484,12062,0.0,7.200460829493087,2.705749718151071,37.557603686635936,15.6,0
485,12065,4.858121557191131,4.892838957552192,1.0953329292579443,40.66796278294681,3.7,1
486,12066,0.0,4.690831556503198,0.5208333333333333,40.29850746268657,4.9,0
487,12067,0.0,0.6531678641410843,0.0,36.38145003265839,7.6,0
488,12068,2.3722018042098227,6.615436017373872,2.1587743732590527,39.79284998329435,13.4,1
489,12070,0.3168567807351077,2.091254752851711,1.1406844106463878,40.24081115335868,31.4,1
490,12072,2.2159690467815687,13.295814280689411,3.931623931623931,33.90784382694337,18.3,1
491,12074,0.9279881217520416,3.6005939123979216,2.155172413793104,42.35337787676317,7.9,0
492,12075,7.44975744975745,12.335412335412336,1.04675505931612,35.96673596673597,0.0,0
493,12076,1.3944223107569718,13.479415670650727,2.1487603305785123,39.7742363877822,0.0,0
494,12077,2.462380300957592,5.2287581699346415,0.0,37.69569843441252,1.3,1
495,12078,0.4372930287849197,9.302029379298633,6.998158379373849,42.14995329880275,41.7,1
496,12083,0.7623196297304655,1.7968962700789546,1.311866428145498,40.51184317996188,5.7,0
497,12084,20.632911392405067,4.282700421940929,2.155688622754491,42.17299578059072,3.7,1
498,12086,0.0,6.238185255198487,0.4329004329004329,45.746691871455575,24.4,1
499,12087,0.0,4.889298892988928,0.0,31.273062730627302,0.0,0
500,12090,0.7505589268604279,5.812839348450974,1.5699658703071673,37.35228361545832,6.1,1
501,12092,2.0804438280166435,3.8834951456310685,0.0,46.3245492371706,9.0,0
502,12093,0.4589787722317842,9.63855421686747,0.4398826979472141,39.81640849110729,13.9,0
503,12094,0.0,4.514308746473196,0.0,34.784361144699716,23.5,0
504,12095,1.3338722716248992,8.819725141471302,5.646853146853148,38.96523848019402,10.6,1
505,12106,5.222039473684211,3.5361842105263155,0.3164556962025317,44.94243421052632,4.3,1
506,12110,4.6993903253081735,3.439989319567442,2.568311287052236,33.52765787014373,4.8,1
507,12116,1.2624934245134138,6.102051551814834,0.0,44.81851657022618,21.7,0
508,12117,0.4009163802978236,6.61512027491409,6.056782334384858,41.3516609392898,16.1,1
509,12118,1.5639309616061994,4.8608665022895385,1.2855007473841555,41.96548080309968,15.5,1
510,12120,0.0,4.672897196261682,0.0,42.42990654205608,,0
511,12121,0.7551240560949299,2.21143473570658,0.0,37.594390507011866,9.5,0
512,12122,0.24112231477422186,5.085488820692679,1.4871794871794872,44.43226654975889,12.3,0
513,12123,0.4264392324093816,2.55863539445629,0.853825136612022,40.72494669509595,21.8,1
514,12125,3.085177733065057,10.46277665995976,0.79155672823219,40.50972501676727,19.6,0
515,12130,0.0,0.0,0.0,40.61855670103093,,1
516,12134,0.4846526655896608,9.046849757673666,1.0982658959537572,39.33764135702747,21.1,0
517,12136,2.9329608938547485,6.145251396648043,0.0,45.53072625698324,,0
518,12137,0.0,6.985294117647059,0.0,35.45168067226891,21.7,0
519,12138,1.3826269912834386,3.5467388037270813,0.9328358208955224,40.18635407273821,3.5,0
520,12140,0.0,1.3661202185792352,0.0,44.05737704918032,11.7,1
521,12143,0.5010438413361169,10.626304801670146,2.482876712328767,42.58872651356994,21.4,1
522,12144,2.4054632555295075,4.693711140556519,3.632848275160273,43.39516868820712,13.4,1
523,12147,1.353637901861252,3.214890016920473,3.26530612244898,38.07106598984771,,0
524,12148,5.978871656552035,2.674758372668016,0.0,39.4021128343448,0.0,1
525,12149,0.4536082474226804,2.4742268041237114,4.603330068560235,38.51546391752577,11.8,1
526,12150,10.112359550561797,8.764044943820224,0.0,31.685393258426966,,1
527,12151,1.6666666666666667,5.0,2.801120448179272,47.87878787878788,,1
528,12153,0.0,6.3583815028901745,0.0,35.35645472061657,11.1,0
529,12154,0.30314513073133764,6.2523683213338375,0.53475935828877,38.726790450928384,3.3,1
530,12155,0.0505050505050505,3.8383838383838382,0.30895983522142123,36.919191919191924,11.7,0
531,12156,0.441696113074205,5.565371024734981,0.0,33.12720848056537,22.2,0
532,12157,0.7086813464945584,2.6828650974436847,0.4950495049504951,42.03998987598077,10.5,0
533,12158,0.8180535966149507,1.5514809590973202,0.8511735878256383,35.92383638928068,7.8,1
534,12159,2.1711847389558234,2.8112449799196786,1.0161090458488231,41.3027108433735,1.3,1
535,12160,0.7399577167019027,13.10782241014799,0.7142857142857143,36.36363636363637,0.0,0
536,12166,0.24,9.04,2.9038112522686026,42.16,0.0,0
537,12167,0.8825526137135099,8.146639511201629,4.995904995904995,38.289205702647656,23.5,0
538,12168,0.0,6.280428432327166,0.0,43.086660175267774,25.3,0
539,12169,4.10958904109589,9.1324200913242,0.0,51.59817351598174,,0
540,12170,1.8921668362156665,5.106815869786368,0.8116883116883116,37.293997965412004,18.5,1
541,12173,1.817180616740088,5.396475770925112,0.0,39.04185022026432,15.2,1
542,12175,0.0,6.631762652705063,0.0,38.917975567190226,,0
543,12180,3.6695004513993377,6.2443575082756535,8.91962400099383,39.758877520312964,24.4,1
544,12182,2.026078234704112,4.8679371447676365,8.496017491800718,41.62487462387162,25.5,1
545,12183,4.094910065059318,9.223115193264448,4.230488694383661,42.747799464217366,19.6,1
546,12184,2.441176470588235,3.9411764705882364,3.3914125700062225,37.617647058823536,16.4,1
547,12185,0.956738768718802,4.1597337770382685,0.0,35.316139767054906,8.4,0
548,12186,1.8261276728578117,1.4515373809895429,1.4381270903010033,39.23833307320119,3.6,1
549,12187,1.278772378516624,6.1381074168797936,3.428571428571429,47.82608695652174,,1
550,12188,2.3940058479532165,5.427631578947369,4.49815911637586,43.3296783625731,16.0,1
551,12189,3.870640599470393,6.107386331624317,5.829498137190447,44.28418502450842,18.7,1
552,12190,0.09727626459143968,19.260700389105054,1.3927576601671308,21.692607003891048,,0
553,12192,2.874132804757185,15.659068384539149,0.0,33.89494549058474,8.9,1
554,12193,2.365038560411311,2.005141388174807,0.0,40.616966580976865,9.8,0
555,12194,0.0,9.420289855072463,22.72727272727273,45.65217391304348,,0
556,12196,0.17035775127768313,3.0664395229982966,0.0,35.09369676320272,9.9,1
557,12197,1.1037527593818983,6.0927152317880795,1.4942528735632183,41.41280353200883,13.7,0
558,12198,1.8658962320934152,4.550379198266522,0.5937981086430614,36.06596846033466,7.8,1
559,12202,4.561480828558836,11.117232260907887,28.73762376237623,44.59012780960775,52.7,1
560,12203,5.397551020408163,7.699591836734692,8.242511257586635,44.13714285714285,2.9,1
561,12204,7.490272373540857,4.53029460811562,5.848713283077723,44.91384102279044,20.6,1
562,12205,2.849683777026033,4.298426239152817,2.493943280604247,41.44359464627151,16.0,1
563,12206,8.722981207106665,11.51305240202681,23.01282051282051,39.10589442627156,63.1,1
564,12207,1.9760056457304165,9.03316866619619,32.72727272727273,58.29216654904729,31.5,1
565,12208,6.795141108777058,6.3384783998538685,7.615146702332193,44.11818430906932,17.0,1
566,12209,10.202691194004426,3.3554760688128087,7.7789894583787715,37.68523249872253,27.0,1
567,12210,2.6540810660744034,11.104941699056079,23.907028223574986,55.59133814547474,59.6,1
568,12211,2.5348653626874835,2.061222699763179,0.3284671532846715,38.207174809227254,2.6,1
569,12302,0.8055152394775037,3.432510885341074,1.3540090771558246,36.7634252539913,9.6,1
570,12303,3.106762787504291,5.702025403364228,3.2537960954446854,36.65293511843461,28.5,1
571,12304,3.7681522283425135,6.8936738440994825,10.337477797513321,35.711901185110996,38.7,1
572,12305,2.9490067581404875,6.409993856235921,11.18304885226604,45.34097890641,9.4,1
573,12306,1.6256275400430311,4.578054028209419,2.2745539302362965,36.38935373336521,23.1,1
574,12307,7.210884353741497,10.9297052154195,12.45758603974794,31.035525321239604,74.9,1
575,12308,6.607204116638077,8.898799313893653,10.763307666555074,34.085763293310464,44.5,1
576,12309,4.636935009360792,3.841267718641348,1.1241481065130332,35.888606579299285,3.9,1
577,12401,5.885577450160122,8.785089870459595,6.768409950989515,40.6681861458123,28.3,1
578,12404,3.4395973154362416,10.123042505592842,3.646934460887949,41.66666666666667,11.8,0
579,12405,0.0,8.228980322003578,0.0,37.38819320214669,,0
580,12406,0.0,13.968253968253968,2.25,51.64021164021164,,0
581,12409,3.428571428571429,8.142857142857144,5.5555555555555545,48.42857142857142,,0
582,12412,3.0769230769230766,9.038461538461537,8.24742268041237,51.92307692307693,,0
583,12413,4.810996563573884,7.697594501718212,4.1450777202072535,39.65635738831615,33.3,1
584,12414,1.8934562935347787,5.199646816442657,5.726405090137857,37.084273521043855,22.3,1
585,12418,0.9111617312072892,23.690205011389523,0.0,29.6127562642369,,0
586,12419,0.0,13.260530421216847,0.0,39.46957878315133,,0
587,12423,1.9837691614066728,3.967538322813345,0.796812749003984,39.495040577096475,22.2,0
588,12427,2.023608768971332,15.51433389544688,0.0,23.27150084317032,,0
589,12428,3.7755102040816326,8.411078717201166,3.5208711433756803,36.29737609329446,16.4,1
590,12430,8.301158301158301,11.679536679536678,7.1065989847715745,47.58687258687261,25.6,0
591,12431,0.7861635220125787,8.647798742138365,0.0,38.05031446540881,25.0,0
592,12440,0.7052186177715092,16.22002820874471,0.0,41.137752703338045,0.0,0
593,12442,1.0494752623688155,6.446776611694154,0.0,61.01949025487257,,0
594,12443,1.8236254763200872,4.028307022318998,1.0319917440660475,42.651061513336955,5.9,1
595,12444,3.1578947368421053,11.842105263157894,2.1739130434782608,52.631578947368425,,0
596,12446,0.8683068017366137,8.683068017366136,2.0842982862436314,40.334918337812695,17.3,0
597,12449,3.469079939668175,5.30920060331825,1.4117647058823528,36.95324283559578,16.1,1
598,12451,1.2358946802794195,2.3643202579258458,0.2744739249771272,27.6732939279957,25.6,1
599,12455,2.344166222695791,8.524240809802878,0.0,47.0964304741609,12.6,0
600,12456,0.0,11.1731843575419,0.0,28.351955307262568,,1
601,12457,2.3690773067331667,6.982543640897754,0.0,50.623441396508724,,0
602,12458,5.717151454363089,6.352390504847878,7.804370447450572,32.02942159812772,8.9,1
603,12460,0.0,10.174418604651162,0.0,33.139534883720934,,0
604,12461,2.043070127001657,6.350082827167312,0.0,44.17448923246826,0.0,0
605,12463,1.144492131616595,14.234620886981403,1.2121212121212122,39.62804005722461,31.0,0
606,12464,3.4653465346534658,33.539603960396036,2.9411764705882346,56.188118811881196,,0
607,12466,1.2389380530973448,6.504424778761061,1.2135922330097086,43.58407079646017,12.7,1
608,12468,1.1473962930273611,15.35745807590468,2.142857142857143,41.2180052956752,7.6,0
609,12469,1.4175257731958764,5.6701030927835046,1.282051282051282,40.97938144329897,,0
610,12470,30.168776371308013,3.3755274261603367,0.0,34.59915611814346,,0
611,12472,2.5369978858350954,10.077519379844961,0.9925558312655088,46.44115574348133,11.7,1
612,12473,0.0,1.5985790408525755,1.4423076923076923,32.41563055062167,,0
613,12474,1.68,11.44,0.0,36.24,0.0,0
614,12477,2.9537442580920845,7.7288751201794685,1.1568263669104006,39.30135669266104,8.7,1
615,12480,8.270676691729323,8.521303258145362,0.0,46.74185463659147,,0
616,12481,0.5878030859662012,4.481998530492285,0.0,40.99926524614254,8.3,0
617,12482,0.0,0.0,0.0,40.036563071297984,,1
618,12484,0.14798372179060304,6.141324454310026,0.0,43.8771735109138,0.0,0
619,12485,0.0,9.793814432989693,1.3177159590043923,41.23711340206185,9.5,0
620,12486,0.8207070707070708,5.429292929292929,0.0,35.16414141414141,9.5,1
621,12487,1.7884207335556228,10.669899969687783,0.0,37.10215216732343,3.0,1
622,12491,1.5374759769378603,8.135810377962843,2.316076294277929,42.79308135810377,13.6,1
623,12496,3.51634793337446,9.500308451573103,0.0,39.481801357186924,7.9,0
624,12498,2.0264681555004143,5.707196029776673,1.6554809843400446,46.980976013234084,0.0,1
625,12501,0.5555555555555556,3.5925925925925934,3.4227567067530065,36.074074074074076,13.5,0
626,12502,1.1120615911035072,4.277159965782721,0.0,38.066723695466216,,0
627,12503,5.736434108527131,9.767441860465118,5.144694533762059,45.73643410852714,,0
628,12508,4.289940828402367,6.5598857376045725,4.927898262745543,36.35992654560294,13.2,1
629,12513,0.0,0.0,0.0,44.618395303326814,,0
630,12514,1.9472361809045229,1.9158291457286432,0.0,35.5213567839196,3.1,0
631,12515,6.120887528691663,11.323641928079569,9.91304347826087,42.08110175975517,0.0,1
632,12516,5.7501306847882905,6.1683220073183485,3.7990196078431366,35.07579717720857,6.9,0
633,12517,0.0,1.2195121951219512,0.0,36.89024390243903,,0
634,12518,0.8399366085578447,3.1537242472266245,0.2903225806451613,38.55784469096672,1.4,1
635,12520,0.4356568364611261,8.009383378016086,2.9553264604811003,36.82975871313673,0.0,1
636,12521,0.3389830508474576,10.0,5.679862306368331,46.1864406779661,25.6,0
637,12522,2.734051367025684,4.5981772990886505,9.317718940936864,40.3893951946976,16.7,0
638,12523,0.6583278472679395,9.743252139565502,0.3841229193341869,42.396313364055295,10.1,0
639,12524,6.793058729080467,4.069659729512753,1.1339773204535908,36.657815105292414,2.4,1
640,12525,0.6615598885793872,7.346796657381615,0.0,36.28133704735376,2.9,0
641,12526,1.8157181571815717,3.414634146341464,1.3230429988974641,40.89430894308943,17.5,0
642,12528,1.4460765659487025,5.396148869777,1.4937231844907042,38.89184869472563,10.4,1
643,12529,2.8077753779697625,7.019438444924406,6.0382916053019144,38.98488120950324,11.0,0
644,12531,0.5696530295183843,7.327809425168308,2.9162248144220566,33.09166235111341,2.8,1
645,12533,3.2707379529758667,5.424070768992007,1.9453980709498115,33.21176379296966,3.7,1
646,12534,3.7946675517203223,4.8622635247261865,5.663054695562433,42.200464653169604,28.7,1
647,12538,3.2177332856632117,6.7286378262424025,0.7970667941973538,35.72398998927422,13.7,1
648,12540,1.7584994138335288,3.4127914549954412,1.220806794055202,34.336329295297645,2.2,1
649,12542,1.6533240515140968,3.063000348068221,1.7977528089887642,40.14966933518971,22.0,1
650,12543,6.720850265708034,11.441075336042516,0.4439511653718091,40.16880275085965,19.4,1
651,12545,5.358649789029537,6.835443037974683,6.76126878130217,41.91983122362869,3.3,0
652,12546,5.5555555555555545,15.644171779141107,2.050963331261653,40.490797546012274,8.1,0
653,12547,3.1326139923425003,6.648103028193527,0.5221932114882507,37.17368604246432,3.5,1
654,12548,8.597603946441156,7.6109936575052854,2.354788069073784,43.76321353065539,22.7,1
655,12549,1.0846181427034778,2.39333094299032,0.7230255839822024,34.600215130871284,5.1,1
656,12550,10.094850948509485,11.72636050684831,9.561932914562547,33.759979491686806,27.9,1
657,12553,2.804564139997696,6.777056360213607,2.604621615183038,35.19535902262861,12.2,1
658,12561,4.919969921581266,6.364808250080568,4.041704209035911,33.698571275110105,1.8,1
659,12563,5.567136725935009,7.627222562844881,0.7837837837837838,28.70631514408339,1.4,1
660,12564,3.3784767729721863,7.805446337556429,3.720050441361917,37.803990097568075,1.4,1
661,12566,1.543032394096224,6.258386045620089,2.272727272727273,36.33314165229059,11.7,1
662,12567,3.542061986084757,5.439595192915876,1.0148849797023003,39.02593295382669,21.6,0
663,12569,2.8910891089108914,7.475247524752475,1.0972379871358309,40.71287128712871,7.6,1
664,12570,1.34185303514377,4.932907348242812,0.3083247687564234,33.54632587859425,3.8,1
665,12571,2.5173698519786534,4.813211156983184,1.3568246253543943,39.74423522303897,3.0,1
666,12572,4.0,5.7366946778711485,1.9154228855721391,40.73949579831933,8.0,1
667,12575,2.3885350318471343,4.936305732484077,0.0,34.341825902335465,3.5,1
668,12577,3.0660377358490565,4.186320754716982,0.0,30.896226415094336,3.9,1
669,12578,2.119642016015073,6.3118228921337725,0.0,37.96514366462553,0.0,1
670,12580,1.0496850944716585,11.546536039188245,0.0,36.155819920690455,10.0,1
671,12581,4.988344988344989,4.195804195804196,1.2291483757682178,40.88578088578089,0.0,0
672,12582,6.265943877551021,0.78125,1.0541447053186392,22.401147959183675,1.9,1
673,12583,4.4183218483988655,11.390352655046616,2.661290322580645,35.022294284556146,3.1,1
674,12586,2.5532249194752143,8.508131039358945,1.3135735938026272,33.6790007070469,18.3,1
675,12589,3.951211132107885,13.817786176487427,1.6739344492896329,28.568974403023528,11.5,1
676,12590,4.77906976744186,6.558139534883722,2.6482634797733264,37.3343023255814,8.9,1
677,12592,0.9565217391304348,9.391304347826086,0.0,36.0,28.6,0
678,12594,7.557077625570778,11.643835616438356,3.944773175542408,33.60730593607306,4.6,1
679,12601,9.197509105863002,10.414757372811655,13.298654302838402,37.13077194219246,16.6,1
680,12603,4.193931490580536,4.708567170435228,2.9817644159684566,35.877791491046274,10.5,1
681,12701,5.0085887351957314,13.723894765391915,16.34637647603612,38.11590272127295,45.4,1
682,12719,2.7586206896551726,10.651340996168582,0.0,41.7624521072797,0.0,0
683,12721,2.194597912829957,9.468999386126457,2.9334212261041532,32.47391037446286,23.5,1
684,12723,7.131702238417491,10.25507548152004,6.342780026990553,38.93805309734513,0.0,0
685,12726,0.6369426751592357,6.6878980891719735,0.2976190476190476,43.789808917197455,,0
686,12729,1.1984021304926764,4.083444296493564,4.171934260429834,34.84243231247226,31.1,0
687,12733,5.481639169771155,2.182011708355508,0.0,16.444917509313463,0.0,1
688,12734,2.5193798449612403,5.813953488372092,5.636743215031316,37.5,33.3,1
